cl,cd,x_le,angle_le,x_te,angle_te
1.42914e+34,1.209945e+33,0.7513986143143278,0.6986843164880833,0.6291279208465138,1.160649255997891
0.9574874,0.1037492,0.5828478985873775,0.18693759580845515,0.612659392046079,0.15258021672256258
