
10,0.2607549,1.325917,-0.2773877
15,0.3957345,1.82418,-0.3470156
0,0.3693002,-0.3986258,-0.05426032
5,0.3884259,-0.03395276,-0.1152119
10,0.4359668,0.2855698,-0.1447955
15,0.5052159,0.5622416,-0.1680838
0,0.2521459,0.3980929,-0.05470148
5,0.3455128,0.6734141,-0.1746435
10,0.4144406,0.9639845,-0.2458526
15,0.5458878,1.052155,-0.2664105
0,0.03849748,0.1639945,-0.03931897
5,0.0639605,0.693863,-0.05416918
10,0.1539191,1.064459,-0.06955488
15,0.2703842,1.10403,-0.1256693
0,0.254102,-0.5687961,0.08236295
5,0.2550713,0.6251814,-0.1914603
10,0.3366512,1.697091,-0.411806
15,0.4989825,1.68639,-0.4556103
0,0.3126394,-0.9706011,0.1009352
5,0.3179966,0.421123,-0.2541694
10,0.3479854,1.009531,-0.3215154
15,0.4052346,1.461502,-0.3306393
0,0.3378455,-0.8426062,0.05626094
5,0.3410991,-0.03049157,-0.1412318
10,0.3790894,0.7691207,-0.289228
15,0.4284949,1.261204,-0.3414863
0,0.2117643,-0.04361354,-0.07440714
5,0.2112934,0.8203884,-0.2123285
10,0.2434303,1.285302,-0.2439838
15,0.3659856,1.602248,-0.2618274
0,0.1614991,0.3201349,-0.16442
5,0.152488,1.216958,-0.2801709
10,0.1939322,1.661327,-0.2890299
15,0.3322715,1.77928,-0.3217848
0,0.2900428,-0.8796961,0.1092869
5,0.2842856,0.2919625,-0.1697383
10,0.3290916,1.257003,-0.3467052
15,0.3650248,1.657428,-0.3575352
0,0.07585222,0.5860622,-0.2227824
5,0.1089207,1.071445,-0.2243727
10,0.2022257,1.478461,-0.2264356
15,0.366378,1.624925,-0.2914078
0,0.2066058,-0.1806358,-0.06167012
5,0.2156605,1.276454,-0.3943887
10,0.2656764,1.775512,-0.4302484
15,0.360871,1.953759,-0.4059014
0,0.3839428,-0.2643631,-0.01999656
5,0.4245607,0.005396373,-0.06808467
10,0.4925036,0.2860212,-0.1006731
15,0.5762002,0.5029484,-0.1169214
0,0.1679553,0.264294,-0.1847178
5,0.1657137,1.07184,-0.3097733
10,0.209054,1.494569,-0.3128088
15,0.29841,1.717392,-0.2910631
0,0.2994888,-0.6489051,-0.0005284123
5,0.2973119,0.3516718,-0.2259346
10,0.3311249,0.9593839,-0.3114046
15,0.3838679,1.287079,-0.3103844
0,0.08799194,0.5164803,-0.2213064
5,0.1029935,1.096076,-0.240847
10,0.1811274,1.452119,-0.2275954
15,0.3237084,1.61262,-0.2420519
0,0.3799831,-0.6649683,-0.006105058
2.5,0.3653371,-0.4249259,-0.05431637
5,0.3802526,-0.2063149,-0.0919234
7.5,0.400716,0.01610056,-0.1226797
10,0.4194103,0.229161,-0.1465509
0,0.2561662,-0.4842933,-0.04232406
0,0.236879,-0.3663858,-0.01394771
0,0.25916,-0.6476866,0.03655382
0,0.1598104,0.5621272,-0.2187868
0,0.2819986,-0.4892218,-0.06475491
0,0.04851025,0.4964743,-0.1753866
0,0.2124689,-0.1717501,-0.1156295
0,0.03693039,0.1240532,-0.02217406
0,0.1658842,0.4844954,-0.1708214
0,0.2995811,-0.9029478,0.1390329
0,0.3555122,-0.1800541,-0.03411861
0,0.2955628,-0.5718183,-0.0277645
0,0.1141527,0.6093148,-0.1528449
0,0.07782941,0.6664385,-0.2062302
0,0.2694177,-0.4852983,-0.05054862
0,0.0895805,0.3677687,-0.1321149
0,0.1380692,0.6384828,-0.1694494
0,0.259718,-0.5934057,0.03155334
0,0.292879,0.03044061,-0.07684108
0,0.04068389,0.4226865,-0.131916
0,0.07403129,0.3878639,-0.07956987
0,0.1439907,0.7749843,-0.2589347
0,0.1279093,0.607135,-0.2231956
2.5,0.1217136,1.097368,-0.2930842
5,0.1293244,1.415965,-0.3159895
7.5,0.1571678,1.599435,-0.3148592
10,0.1987906,1.770606,-0.3147945
12.5,0.2463335,1.764827,-0.2963684
0,0.1826891,0.1663589,-0.184423
2.5,0.1739329,0.6647872,-0.2690525
5,0.1796177,0.9935903,-0.2977551
7.5,0.2014437,1.232306,-0.3027961
10,0.2372614,1.469393,-0.3067785
12.5,0.2836103,1.66024,-0.3068986
0,0.1838169,0.1470771,-0.1789909
2.5,0.1633909,0.5991201,-0.2489186
5,0.1728804,0.8394936,-0.2665175
7.5,0.1925499,1.01581,-0.2666115
10,0.2096387,1.213136,-0.2617315
12.5,0.2477078,1.370575,-0.256883
0,0.3386243,-0.2711257,0.06416518
2.5,0.3592161,-0.02619046,-0.008320905
5,0.3903649,0.1683693,-0.07432427
7.5,0.4558678,0.3076199,-0.1281269
10,0.5254996,0.429563,-0.1677978
12.5,0.5791879,0.6677631,-0.2247145
0,0.3772443,-0.6606635,-0.003043768
2.5,0.3821079,-0.4379463,-0.05595984
5,0.3941797,-0.1645182,-0.1098947
7.5,0.4006632,0.1010076,-0.1527584
10,0.4353375,0.292396,-0.1779525
12.5,0.4589675,0.4508663,-0.190163
0,0.0712029,0.2817946,-0.0583995
2.5,0.07177498,0.5644794,-0.08247212
5,0.08822516,0.7718805,-0.09935949
7.5,0.1196193,0.930284,-0.1120083
10,0.1538428,1.028314,-0.1033006
12.5,0.1989025,1.16023,-0.1053708
0,0.06652031,0.3976738,-0.1846337
2.5,0.07294696,0.7131184,-0.1977406
5,0.09856935,0.9252619,-0.1906655
7.5,0.1402416,1.163688,-0.1891394
10,0.1965261,1.340272,-0.1909655
12.5,0.2670324,1.444906,-0.2098845
0,0.3243745,-0.8759395,0.06171907
2.5,0.306426,-0.3643418,-0.06577986
5,0.3231605,0.1390554,-0.1808197
7.5,0.3432432,0.6098156,-0.2734539
10,0.3597422,0.9107597,-0.3118302
12.5,0.370568,1.149484,-0.3234491
0,0.1715747,0.6171343,-0.1868375
2.5,0.1964557,0.985948,-0.2617836
5,0.2599694,0.9795696,-0.2978903
7.5,0.2891211,1.079773,-0.3112536
10,0.3307616,1.158795,-0.3215309
12.5,0.3536358,1.343605,-0.3324781
0,0.2462185,-0.2416859,0.03738043
2.5,0.249636,0.2838909,-0.06507838
5,0.2783532,0.7957005,-0.1560432
7.5,0.3341307,1.150146,-0.2250216
10,0.3656177,1.325896,-0.2633308
12.5,0.4974745,1.225445,-0.3070824
0,0.3945983,-0.6917113,0.01566794
2.5,0.4011524,-0.4545824,-0.04442292
5,0.405379,-0.2355828,-0.08594272
7.5,0.4286508,0.05151921,-0.1381159
10,0.449417,0.2724139,-0.1704375
12.5,0.4841102,0.4549006,-0.1913045
0,0.2149582,-0.3750882,0.01466334
2.5,0.2082031,0.3552591,-0.159018
5,0.2269045,1.138886,-0.3303192
7.5,0.2472078,1.557782,-0.3921319
10,0.2664747,1.792899,-0.405445
12.5,0.3052884,1.976623,-0.4162165
0,0.2754527,0.04435849,0.02518189
2.5,0.2884157,0.4731093,-0.05604597
5,0.3375817,0.6648439,-0.1101796
7.5,0.4144889,0.6892152,-0.1508513
10,0.4724068,0.7513854,-0.1833638
12.5,0.5278161,0.893898,-0.2215761
0,0.372444,-0.6638521,0.01669854
2.5,0.3597384,-0.3407041,-0.06430344
5,0.3815284,-0.006159349,-0.143981
7.5,0.4184747,0.2544354,-0.2020931
10,0.4452734,0.5102164,-0.2453202
12.5,0.4739001,0.7644587,-0.2810234
0,0.2035801,-0.02334602,-0.1101952
2.5,0.1912575,0.4828578,-0.2068232
5,0.1942307,0.8921559,-0.2688972
7.5,0.2144462,1.132236,-0.2919943
10,0.2285024,1.383846,-0.3047189
12.5,0.2500429,1.484838,-0.2886721
0,0.2550383,-0.7322274,0.07029315
2.5,0.2515001,-0.01951009,-0.1092622
5,0.3052246,0.6422253,-0.2509904
7.5,0.277455,1.01064,-0.292375
10,0.2954814,1.315961,-0.3206803
12.5,0.3250324,1.527136,-0.323987
0,0.2790548,0.1257268,-0.1110261
2.5,0.2862492,0.596216,-0.2337006
5,0.340966,0.6578787,-0.2708319
7.5,0.3921072,0.8275525,-0.3138763
10,0.4221884,1.070278,-0.3506626
12.5,0.4688212,1.167088,-0.3649605
0,0.2786135,-0.9029705,0.1413102
2.5,0.2643883,-0.3606048,0.01080743
5,0.2700861,0.4610115,-0.18678
7.5,0.3035793,0.9575976,-0.2773965
10,0.3182968,1.318673,-0.3211076
12.5,0.340646,1.635107,-0.3565327
0,0.2755059,-0.2997289,-0.09686205
2.5,0.2799895,-0.03901829,-0.145832
5,0.2830069,0.2276207,-0.1810009
7.5,0.296433,0.4559175,-0.2039874
10,0.3159708,0.6698617,-0.2177748
12.5,0.3364364,0.8681882,-0.2282404
0,0.1312945,0.4176628,-0.1856561
2.5,0.126999,0.6062229,-0.1949024
5,0.1565615,0.6472819,-0.1922799
7.5,0.1538168,0.9423756,-0.1969577
10,0.1882918,1.021212,-0.1886756
12.5,0.2097608,1.153203,-0.1720786
0,0.2811964,-0.8789325,0.1318033
2.5,0.2595814,-0.3485418,0.001563126
5,0.2671505,0.2602386,-0.1384506
7.5,0.2979713,1.001097,-0.3083449
10,0.3321845,1.50933,-0.4043921
12.5,0.3533301,1.737764,-0.4188433
0,0.1473558,0.66637,-0.2278513
2.5,0.1369872,1.170843,-0.3019443
5,0.171215,1.458841,-0.3405353
7.5,0.1753473,1.609362,-0.3196465
10,0.2712899,1.616291,-0.373874
12.5,0.3398498,1.588084,-0.3783006
0,0.06745547,0.4486585,-0.1649305
2.5,0.07163124,0.8291144,-0.1977364
5,0.09813927,1.047616,-0.1945903
7.5,0.1374148,1.305843,-0.2053868
10,0.1812622,1.367333,-0.1794759
12.5,0.2626237,1.543399,-0.2198738
0,0.1048042,0.794637,-0.2902076
2.5,0.1047272,1.131546,-0.320414
5,0.1221419,1.361767,-0.3226257
7.5,0.1547695,1.546266,-0.3161623
10,0.2015329,1.689578,-0.3031223
12.5,0.2505539,1.765193,-0.2906656
0,0.3365416,-0.2020306,-0.0389038
2.5,0.3579639,-0.059497,-0.07941831
5,0.3661132,0.1929968,-0.1245031
7.5,0.3950013,0.3679063,-0.1565185
10,0.4606099,0.4394186,-0.1731723
12.5,0.4684742,0.662959,-0.1939459
0,0.3075617,-0.6990072,0.02678201
2.5,0.2930374,-0.2735899,-0.07385958
5,0.2931569,0.2821469,-0.1963165
7.5,0.3195151,0.6483952,-0.266158
10,0.3427029,1.052113,-0.3323118
12.5,0.3606148,1.269241,-0.3467805
0,0.3781293,-0.5511725,0.01331663
2.5,0.386033,-0.3156243,-0.05431045
5,0.4043366,-0.02020593,-0.126348
7.5,0.4370646,0.2136201,-0.1787458
10,0.4722442,0.5079547,-0.2350144
12.5,0.520958,0.6704845,-0.2633315
0,0.3910944,-0.7611483,0.01904535
2.5,0.3818614,-0.4426756,-0.06178018
5,0.3897658,-0.1301343,-0.1291191
7.5,0.4014193,0.1718845,-0.181906
10,0.4273051,0.42713,-0.2206063
12.5,0.4578592,0.6337753,-0.2443598
0,0.3525872,-0.7315871,0.02220014
2.5,0.3473022,-0.413263,-0.05861179
5,0.3551956,0.008025783,-0.1527203
7.5,0.3728841,0.3453936,-0.2155845
10,0.3922701,0.6573517,-0.2630082
12.5,0.4087485,0.8579944,-0.2777689
0,0.2670969,-0.4198675,0.1049875
2.5,0.2874467,0.1028608,-0.001177989
5,0.3250621,0.70003,-0.1471372
7.5,0.373053,1.045675,-0.2462162
10,0.4660789,1.035569,-0.2876911
12.5,0.5507149,1.064401,-0.317106
0,0.1853944,0.1296073,-0.1867223
2.5,0.173359,0.6326632,-0.2770826
5,0.1739801,0.9498173,-0.3045334
7.5,0.1906007,1.19724,-0.311128
10,0.2240374,1.335176,-0.2979258
12.5,0.2606773,1.510888,-0.2895424
0,0.03504018,0.1996395,-0.05776611
2.5,0.04040927,0.4539264,-0.05950391
5,0.06230059,0.6819118,-0.0577698
7.5,0.09883778,0.8748731,-0.05681156
10,0.1554264,1.041104,-0.06902145
12.5,0.227612,1.157559,-0.1190581
0,0.1665588,0.3769776,-0.1998421
2.5,0.1660491,1.112287,-0.3574276
5,0.179748,1.463034,-0.3967007
7.5,0.1982045,1.655777,-0.3956669
10,0.2449758,1.873859,-0.4071963
12.5,0.2938056,1.968461,-0.3900886
0,0.3098008,-0.3796868,0.1230377
2.5,0.3180902,0.0840267,0.01312457
5,0.3709087,0.3606375,-0.0786826
7.5,0.4198956,0.6048277,-0.161159
10,0.5098931,0.6418524,-0.1997513
12.5,0.5673011,0.8477172,-0.2573868
0,0.3572253,-0.1684977,-0.03514358
2.5,0.3771171,-0.08887166,-0.04850389
5,0.39725,0.08891092,-0.07538918
7.5,0.43077,0.2223858,-0.08942071
10,0.4679518,0.2843211,-0.08805888
12.5,0.4835849,0.4473283,-0.09977829
0,0.202942,-0.02892662,-0.171358
2.5,0.1997475,0.4043039,-0.241635
5,0.2028552,0.6825043,-0.2608018
7.5,0.2228268,0.9454574,-0.2713495
10,0.2518692,1.164267,-0.2678709
12.5,0.2919609,1.406925,-0.272381
0,0.2455034,-0.1441865,-0.04316333
2.5,0.2445551,0.3577692,-0.1474148
5,0.2517799,0.77133,-0.2263659
7.5,0.2928282,1.054948,-0.2793483
10,0.3392904,1.198652,-0.3118654
12.5,0.4147275,1.184452,-0.3257848
0,0.2813009,-0.6040663,0.0516936
2.5,0.2656304,-0.0307051,-0.09237647
5,0.2735534,0.5035866,-0.2180106
7.5,0.3548901,0.6791267,-0.2794097
10,0.3804655,1.207834,-0.387881
12.5,0.4473717,1.377846,-0.4222281
0,0.2817354,0.1768629,-0.1121597
2.5,0.3051793,0.3412634,-0.1658441
5,0.3393053,0.4807148,-0.2043014
7.5,0.3630078,0.663154,-0.234018
10,0.4115463,0.7768884,-0.2549562
12.5,0.4384448,0.9147527,-0.2662167
0,0.05222992,0.607446,-0.1665453
2.5,0.05598373,0.8804912,-0.1762706
5,0.07555098,1.078836,-0.1709311
7.5,0.1115586,1.252295,-0.1678175
10,0.1535722,1.363912,-0.1580602
12.5,0.2155519,1.471312,-0.1690923
0,0.2430276,0.4127861,-0.09322655
2.5,0.2943869,0.5154059,-0.1531004
5,0.3258889,0.6765297,-0.197585
7.5,0.370474,0.7500098,-0.2222527
10,0.3681431,0.9709865,-0.241836
12.5,0.4259366,1.033911,-0.2505675
0,0.1808103,0.1961084,-0.2229635
2.5,0.183625,0.5273527,-0.2650731
5,0.186726,0.8298236,-0.2853325
7.5,0.2099504,1.042808,-0.2810129
10,0.23948,1.278365,-0.2789318
12.5,0.296761,1.538837,-0.2874505
0,0.2632139,-0.5529105,-0.01937782
2.5,0.2595397,0.03484648,-0.1621588
5,0.2489355,0.6059013,-0.2722493
7.5,0.2738766,0.8696237,-0.302855
10,0.2908535,1.097256,-0.3107381
12.5,0.3164038,1.263317,-0.3045976
0,0.06967889,0.6955657,-0.237264
2.5,0.07228533,0.8772144,-0.2266308
5,0.09647786,1.104136,-0.2292908
7.5,0.1280514,1.297365,-0.2189862
10,0.1719399,1.408049,-0.204014
12.5,0.2235525,1.514403,-0.197014
0,0.2017029,0.3448927,-0.1173963
2.5,0.2394692,0.440375,-0.1679059
5,0.2623637,0.5364458,-0.1852706
7.5,0.2868678,0.6655116,-0.1939291
10,0.306561,0.8187274,-0.2046867
12.5,0.3476805,0.8269559,-0.1976315
0,0.2658052,-0.7935334,0.09309918
2.5,0.2569696,-0.1730941,-0.06209448
5,0.2701455,0.6192174,-0.2406182
7.5,0.2833813,0.9848506,-0.2865687
10,0.302174,1.308123,-0.322027
12.5,0.3279432,1.552254,-0.3367217
0,0.3482707,-0.2169181,0.0468895
2.5,0.3616963,-0.01761924,-0.03049753
5,0.4136922,0.1558727,-0.09981461
7.5,0.4634112,0.3307448,-0.1551867
10,0.5106826,0.7038498,-0.2517986
12.5,0.5626789,0.9952543,-0.3212721
0,0.3805481,-0.5864011,0.004967847
2.5,0.37315,-0.3609947,-0.04777069
5,0.381708,-0.1378704,-0.08909338
7.5,0.402599,0.1042155,-0.1307922
10,0.4286319,0.30282,-0.1568611
12.5,0.455666,0.4834986,-0.1764833
0,0.2466101,0.1634296,-0.1323644
2.5,0.2727469,0.2533157,-0.1591504
5,0.2775546,0.4556709,-0.183969
7.5,0.2836433,0.6648489,-0.1952112
10,0.335718,0.6968589,-0.2064645
12.5,0.368118,0.8476808,-0.2199325
0,0.2665652,-0.03859518,-0.1332442
2.5,0.2624499,0.1869063,-0.1601197
5,0.2718415,0.3486532,-0.1713564
7.5,0.3060045,0.4449923,-0.180562
10,0.3160806,0.5867364,-0.1796905
12.5,0.3347561,0.7836262,-0.1854345
0,0.1889911,0.08248583,-0.1102653
2.5,0.1861207,0.7085665,-0.2266604
5,0.1890647,1.122252,-0.2777748
7.5,0.2063933,1.41117,-0.2962827
10,0.2386469,1.693544,-0.3196534
12.5,0.2611677,1.770146,-0.2982942
0,0.1421282,0.412688,-0.1940633
2.5,0.1444233,0.7158459,-0.2244257
5,0.1440559,1.072592,-0.2524327
7.5,0.1568526,1.335848,-0.2620816
10,0.1791667,1.51959,-0.2559395
12.5,0.22345,1.673667,-0.2556704
0,0.2433479,0.3018178,-0.09828252
2.5,0.294965,0.5483349,-0.1943903
5,0.3417472,0.8038361,-0.2761143
7.5,0.4114936,0.8763336,-0.3141036
10,0.4551324,1.03789,-0.347908
12.5,0.5004201,1.163872,-0.3657637
0,0.2184899,-0.06842442,-0.1378803
2.5,0.2042354,0.4309378,-0.2306912
5,0.1828296,0.7928549,-0.2614672
7.5,0.2114285,0.9331486,-0.2673177
10,0.2340078,1.10526,-0.2664468
12.5,0.2703741,1.248959,-0.2629035
0,0.2081859,-0.1447023,-0.05946052
2.5,0.1977136,0.6222219,-0.2284308
5,0.2020531,1.010344,-0.2825153
7.5,0.220175,1.378841,-0.3231569
10,0.236755,1.605765,-0.32862
12.5,0.2687473,1.815708,-0.3370136
0,0.3290228,-0.5581475,-0.008958308
2.5,0.3319353,-0.2183047,-0.09711901
5,0.3508789,0.1043028,-0.1712019
7.5,0.3455629,0.4554268,-0.2269327
10,0.4014456,0.6597064,-0.2699736
12.5,0.4315655,0.9264178,-0.3033271
0,0.2149052,0.2444845,-0.146654
2.5,0.2359695,0.7558231,-0.2811319
5,0.2872965,0.6160754,-0.2649308
7.5,0.3276314,1.063395,-0.3606523
10,0.3809763,1.209693,-0.3865232
12.5,0.4150467,1.340733,-0.3940082
0,0.3375793,-0.2059104,0.08354611
2.5,0.3844988,-0.1485666,0.03775053
5,0.4304277,0.04282598,-0.03515629
7.5,0.4628464,0.2639496,-0.09801031
10,0.5009383,0.5645453,-0.1749601
12.5,0.5821386,0.6751263,-0.2117379
0,0.07710701,0.5431426,-0.1339374
2.5,0.08738465,0.8169003,-0.140073
5,0.09661537,0.9938828,-0.128776
7.5,0.1438477,1.181282,-0.1329177
10,0.1993864,1.318868,-0.1485463
12.5,0.2687794,1.336762,-0.1856878
0,0.199069,0.09816989,-0.2220934
2.5,0.1992668,0.3937152,-0.2600098
5,0.2137284,0.5907383,-0.2658741
7.5,0.2239343,0.8629044,-0.27312
10,0.2542415,1.025714,-0.2584337
12.5,0.2870433,1.25118,-0.2612243
0,0.3522606,-0.7214738,0.02300594
2.5,0.3634518,-0.449158,-0.05094208
5,0.3722808,-0.08149082,-0.1338788
7.5,0.3954585,0.250246,-0.2003859
10,0.4180862,0.5112623,-0.2419289
12.5,0.4524137,0.8076044,-0.2856421
0,0.1941793,0.3023509,-0.1396335
2.5,0.1949576,0.8739828,-0.258452
5,0.2226719,1.33703,-0.3471238
7.5,0.290854,1.403523,-0.3871742
10,0.3243221,1.494677,-0.3916809
12.5,0.3967241,1.472673,-0.399653
0,0.1315079,0.4157452,-0.1977623
2.5,0.122802,0.7661681,-0.2217479
5,0.125532,0.9820052,-0.2242403
7.5,0.1444229,1.213918,-0.2318207
10,0.1705793,1.423967,-0.2295225
12.5,0.2096797,1.551965,-0.2231974
0,0.327036,0.02304299,-0.03696853
2.5,0.3279333,0.1781798,-0.06653775
5,0.3662111,0.2498246,-0.07891237
7.5,0.3995118,0.3574912,-0.09406284
10,0.4219899,0.491151,-0.1066214
12.5,0.4439824,0.6019691,-0.1069419
0,0.330352,-0.4178626,0.1992197
2.5,0.3293328,-0.02268161,0.1069763
5,0.3957047,0.09241877,0.04976421
7.5,0.4154409,0.5735727,-0.08473904
10,0.5219261,0.3688785,-0.07456323
12.5,0.601382,0.5603472,-0.1381389
0,0.2703601,-0.8296341,0.1074879
2.5,0.2566148,-0.1952276,-0.05168684
5,0.2727534,0.6943628,-0.2574435
7.5,0.2851043,1.056953,-0.3064445
10,0.2960892,1.36961,-0.338299
12.5,0.3240447,1.586302,-0.3449116
0,0.2351128,0.2363261,-0.05609273
2.5,0.2087452,0.7981087,-0.1720698
5,0.234164,1.18819,-0.2361175
7.5,0.3528596,1.099538,-0.286785
10,0.4377843,1.026657,-0.3034321
12.5,0.4761209,1.182427,-0.3304681
0,0.2379714,-0.1554328,-0.1213152
2.5,0.2485792,0.04122209,-0.1547189
5,0.2266346,0.4401626,-0.1936168
7.5,0.2562626,0.5502683,-0.2004688
10,0.251217,0.8397791,-0.211126
12.5,0.2784985,0.9912211,-0.2143203
0,0.1762437,0.1524201,-0.1775845
2.5,0.1805309,0.6356958,-0.2578885
5,0.1899819,0.948587,-0.281803
7.5,0.2063016,1.203908,-0.2887906
10,0.2403498,1.423515,-0.290582
12.5,0.2887902,1.626707,-0.2949291
0,0.1593942,0.2768595,-0.1851424
2.5,0.1583126,0.634161,-0.2253837
5,0.163069,0.885446,-0.2372533
7.5,0.1793178,1.179586,-0.2556239
10,0.2074251,1.391338,-0.2566891
12.5,0.2385422,1.56496,-0.2547611
0,0.26365,-0.6370343,0.02178336
2.5,0.2588547,-0.006889957,-0.1366752
5,0.2693788,0.6292436,-0.2766007
7.5,0.2810799,0.9995319,-0.3283511
10,0.301435,1.22898,-0.3395851
12.5,0.320958,1.440638,-0.3393195
0,0.3364558,-0.8265917,0.0411518
2.5,0.3327818,-0.4644237,-0.04928028
5,0.3411887,0.005143748,-0.1574486
7.5,0.3511464,0.5305804,-0.2613562
10,0.3723276,0.8648495,-0.3101755
12.5,0.4052704,1.015353,-0.3158288
0,0.3252543,-0.09851436,-0.009738183
2.5,0.3579047,0.06141859,-0.07596711
5,0.3951117,0.2674715,-0.1364079
7.5,0.4212327,0.4833873,-0.1872749
10,0.4617807,0.6833102,-0.2286973
12.5,0.5082332,0.8732997,-0.2643466
0,0.09953823,0.5553384,-0.2402187
2.5,0.1109264,0.7098231,-0.2408273
5,0.1181147,0.9395447,-0.2366551
7.5,0.1416718,1.094875,-0.2190406
10,0.1866103,1.283868,-0.2213808
12.5,0.2329829,1.441124,-0.2074167
0,0.2520277,-0.242826,0.02937824
2.5,0.2684531,0.2362737,-0.06692441
5,0.2786479,0.8028879,-0.1921484
7.5,0.3168019,1.158741,-0.2655143
10,0.4291723,1.097636,-0.3098135
